country,date,exchange,buying,selling,sending,getting
 老夯,2019.11.21,"1,083.28","1,102.23","1,064.33","1,093.89","1,072.67"
 老夯,2019.11.20,"1,079.35","1,098.23","1,060.47","1,089.92","1,068.78"
 老夯,2019.11.19,"1,072.05","1,090.81","1,053.29","1,082.55","1,061.55"
 老夯,2019.11.18,"1,068.82","1,087.52","1,050.12","1,079.29","1,058.35"
 老夯,2019.11.15,"1,074.14","1,092.93","1,055.35","1,084.66","1,063.62"
 老夯,2019.11.14,"1,077.36","1,096.21","1,058.51","1,087.91","1,066.81"
 老夯,2019.11.13,"1,073.67","1,092.45","1,054.89","1,084.19","1,063.15"
 老夯,2019.11.12,"1,065.72","1,084.37","1,047.07","1,076.16","1,055.28"
 老夯,2019.11.11,"1,069.51","1,088.22","1,050.80","1,079.99","1,059.03"
 老夯,2019.11.08,"1,058.48","1,077.00","1,039.96","1,068.85","1,048.11"
 老夯,2019.11.07,"1,059.53","1,078.07","1,040.99","1,069.91","1,049.15"
 老夯,2019.11.06,"1,062.70","1,081.29","1,044.11","1,073.11","1,052.29"
 老夯,2019.11.05,"1,062.11","1,080.69","1,043.53","1,072.51","1,051.71"
 老夯,2019.11.04,"1,069.98","1,088.70","1,051.26","1,080.46","1,059.50"
 老夯,2019.11.01,"1,080.26","1,099.16","1,061.36","1,090.84","1,069.68"
 老夯,2019.10.31,"1,078.90","1,097.78","1,060.02","1,089.47","1,068.33"
 老夯,2019.10.30,"1,071.71","1,090.46","1,052.96","1,082.21","1,061.21"
 老夯,2019.10.29,"1,072.69","1,091.46","1,053.92","1,083.20","1,062.18"
 老夯,2019.10.28,"1,076.67","1,095.51","1,057.83","1,087.22","1,066.12"
 老夯,2019.10.25,"1,081.34","1,100.26","1,062.42","1,091.93","1,070.75"
 老夯,2019.10.24,"1,080.22","1,099.12","1,061.32","1,090.80","1,069.64"
 老夯,2019.10.23,"1,081.45","1,100.37","1,062.53","1,092.04","1,070.86"
 老夯,2019.10.22,"1,080.41","1,099.31","1,061.51","1,090.99","1,069.83"
 老夯,2019.10.21,"1,079.39","1,098.27","1,060.51","1,089.96","1,068.82"
 老夯,2019.10.18,"1,086.83","1,105.84","1,067.82","1,097.48","1,076.18"
 老夯,2019.10.17,"1,084.56","1,103.53","1,065.59","1,095.18","1,073.94"
 老夯,2019.10.16,"1,093.94","1,113.08","1,074.80","1,104.66","1,083.22"
 老夯,2019.10.15,"1,096.13","1,115.31","1,076.95","1,106.87","1,085.39"
 老夯,2019.10.14,"1,096.11","1,115.29","1,076.93","1,106.85","1,085.37"
 老夯,2019.10.11,"1,095.71","1,114.88","1,076.54","1,106.44","1,084.98"
 老夯,2019.10.10,"1,112.09","1,131.55","1,092.63","1,122.98","1,101.20"
 老夯,2019.10.08,"1,120.00","1,139.60","1,100.40","1,130.97","1,109.03"
 老夯,2019.10.07,"1,121.15","1,140.77","1,101.53","1,132.13","1,110.17"
 老夯,2019.10.04,"1,121.89","1,141.52","1,102.26","1,132.88","1,110.90"
 老夯,2019.10.02,"1,121.90","1,141.53","1,102.27","1,132.89","1,110.91"
 老夯,2019.10.01,"1,109.88","1,129.30","1,090.46","1,120.75","1,099.01"
 老夯,2019.09.30,"1,111.06","1,130.50","1,091.62","1,121.94","1,100.18"
 老夯,2019.09.27,"1,110.03","1,129.45","1,090.61","1,120.90","1,099.16"
 老夯,2019.09.26,"1,115.76","1,135.28","1,096.24","1,126.69","1,104.83"
 老夯,2019.09.25,"1,118.36","1,137.93","1,098.79","1,129.31","1,107.41"
 老夯,2019.09.24,"1,109.36","1,128.77","1,089.95","1,120.23","1,098.49"
 老夯,2019.09.23,"1,114.52","1,134.02","1,095.02","1,125.44","1,103.60"
 老夯,2019.09.20,"1,100.82","1,120.08","1,081.56","1,111.60","1,090.04"
 老夯,2019.09.19,"1,106.94","1,126.31","1,087.57","1,117.78","1,096.10"
 老夯,2019.09.18,"1,101.46","1,120.73","1,082.19","1,112.25","1,090.67"
 老夯,2019.09.17,"1,101.40","1,120.67","1,082.13","1,112.19","1,090.61"
 老夯,2019.09.16,"1,098.69","1,117.91","1,079.47","1,109.45","1,087.93"
 老夯,2019.09.11,"1,109.31","1,128.72","1,089.90","1,120.18","1,098.44"
 老夯,2019.09.10,"1,110.23","1,129.65","1,090.81","1,121.11","1,099.35"
 老夯,2019.09.09,"1,114.95","1,134.46","1,095.44","1,125.87","1,104.03"
 老夯,2019.09.06,"1,116.67","1,136.21","1,097.13","1,127.61","1,105.73"
 老夯,2019.09.05,"1,125.23","1,144.92","1,105.54","1,136.25","1,114.21"
 老夯,2019.09.04,"1,136.48","1,156.36","1,116.60","1,147.61","1,125.35"
 老夯,2019.09.03,"1,146.47","1,166.53","1,126.41","1,157.70","1,135.24"
 老夯,2019.09.02,"1,139.62","1,159.56","1,119.68","1,150.78","1,128.46"
 老夯,2019.08.30,"1,136.80","1,156.69","1,116.91","1,147.94","1,125.66"
 老夯,2019.08.29,"1,141.92","1,161.90","1,121.94","1,153.11","1,130.73"
 老夯,2019.08.28,"1,148.46","1,168.55","1,128.37","1,159.71","1,137.21"
 老夯,2019.08.27,"1,147.29","1,167.36","1,127.22","1,158.53","1,136.05"
 老夯,2019.08.26,"1,147.81","1,167.89","1,127.73","1,159.05","1,136.57"
 老夯,2019.08.23,"1,135.65","1,155.52","1,115.78","1,146.77","1,124.53"
 老夯,2019.08.22,"1,137.59","1,157.49","1,117.69","1,148.73","1,126.45"
 老夯,2019.08.21,"1,130.63","1,150.41","1,110.85","1,141.71","1,119.55"
 老夯,2019.08.20,"1,137.19","1,157.09","1,117.29","1,148.33","1,126.05"
 老夯,2019.08.19,"1,135.93","1,155.80","1,116.06","1,147.06","1,124.80"
 老夯,2019.08.16,"1,138.53","1,158.45","1,118.61","1,149.68","1,127.38"
 老夯,2019.08.14,"1,144.77","1,164.80","1,124.74","1,155.98","1,133.56"
 老夯,2019.08.13,"1,163.27","1,183.62","1,142.92","1,174.67","1,151.87"
 老夯,2019.08.12,"1,159.46","1,179.75","1,139.17","1,170.82","1,148.10"
 老夯,2019.08.09,"1,146.15","1,166.20","1,126.10","1,157.38","1,134.92"
 老夯,2019.08.08,"1,139.54","1,159.48","1,119.60","1,150.70","1,128.38"
 老夯,2019.08.07,"1,143.89","1,163.90","1,123.88","1,155.10","1,132.68"
 老夯,2019.08.06,"1,143.56","1,163.57","1,123.55","1,154.76","1,132.36"
 老夯,2019.08.05,"1,146.47","1,166.53","1,126.41","1,157.70","1,135.24"
 老夯,2019.08.02,"1,123.49","1,143.15","1,103.83","1,134.50","1,112.48"
 老夯,2019.08.01,"1,090.28","1,109.35","1,071.21","1,100.96","1,079.60"
 老夯,2019.07.31,"1,089.62","1,108.68","1,070.56","1,100.29","1,078.95"
 老夯,2019.07.30,"1,087.53","1,106.56","1,068.50","1,098.18","1,076.88"
 老夯,2019.07.29,"1,090.25","1,109.32","1,071.18","1,100.93","1,079.57"
 老夯,2019.07.26,"1,090.05","1,109.12","1,070.98","1,100.73","1,079.37"
 老夯,2019.07.25,"1,093.32","1,112.45","1,074.19","1,104.03","1,082.61"
 老夯,2019.07.24,"1,090.75","1,109.83","1,071.67","1,101.43","1,080.07"
 老夯,2019.07.23,"1,090.51","1,109.59","1,071.43","1,101.19","1,079.83"
 老夯,2019.07.22,"1,091.54","1,110.64","1,072.44","1,102.23","1,080.85"
 老夯,2019.07.19,"1,092.42","1,111.53","1,073.31","1,103.12","1,081.72"
 老夯,2019.07.18,"1,092.47","1,111.58","1,073.36","1,103.17","1,081.77"
 老夯,2019.07.17,"1,090.84","1,109.92","1,071.76","1,101.53","1,080.15"
 老夯,2019.07.16,"1,091.91","1,111.01","1,072.81","1,102.61","1,081.21"
 老夯,2019.07.15,"1,093.50","1,112.63","1,074.37","1,104.21","1,082.79"
 老夯,2019.07.12,"1,088.29","1,107.33","1,069.25","1,098.95","1,077.63"
 老夯,2019.07.11,"1,085.48","1,104.47","1,066.49","1,096.11","1,074.85"
 老夯,2019.07.10,"1,084.69","1,103.67","1,065.71","1,095.31","1,074.07"
 老夯,2019.07.09,"1,087.47","1,106.50","1,068.44","1,098.12","1,076.82"
 老夯,2019.07.08,"1,087.67","1,106.70","1,068.64","1,098.32","1,077.02"
 老夯,2019.07.05,"1,084.07","1,103.04","1,065.10","1,094.69","1,073.45"
 老夯,2019.07.04,"1,084.57","1,103.54","1,065.60","1,095.19","1,073.95"
 老夯,2019.07.03,"1,087.27","1,106.29","1,068.25","1,097.92","1,076.62"
 老夯,2019.07.02,"1,078.57","1,097.44","1,059.70","1,089.13","1,068.01"
 老夯,2019.07.01,"1,074.22","1,093.01","1,055.43","1,084.74","1,063.70"
 老夯,2019.06.28,"1,073.14","1,091.91","1,054.37","1,083.65","1,062.63"
 老夯,2019.06.27,"1,072.47","1,091.23","1,053.71","1,082.98","1,061.96"
 老夯,2019.06.26,"1,074.07","1,092.86","1,055.28","1,084.59","1,063.55"
 老夯,2019.06.25,"1,080.93","1,099.84","1,062.02","1,091.52","1,070.34"
 老夯,2019.06.24,"1,078.50","1,097.37","1,059.63","1,089.06","1,067.94"
 老夯,2019.06.21,"1,081.77","1,100.70","1,062.84","1,092.37","1,071.17"
 老夯,2019.06.20,"1,077.51","1,096.36","1,058.66","1,088.06","1,066.96"
 老夯,2019.06.19,"1,085.13","1,104.11","1,066.15","1,095.76","1,074.50"
 老夯,2019.06.18,"1,094.95","1,114.11","1,075.79","1,105.68","1,084.22"
 老夯,2019.06.17,"1,092.41","1,111.52","1,073.30","1,103.11","1,081.71"
 老夯,2019.06.14,"1,095.50","1,114.67","1,076.33","1,106.23","1,084.77"
 老夯,2019.06.13,"1,090.47","1,109.55","1,071.39","1,101.15","1,079.79"
 老夯,2019.06.12,"1,091.68","1,110.78","1,072.58","1,102.37","1,080.99"
 老夯,2019.06.11,"1,086.94","1,105.96","1,067.92","1,097.59","1,076.29"
 老夯,2019.06.10,"1,092.89","1,112.01","1,073.77","1,103.60","1,082.18"
 老夯,2019.06.07,"1,092.17","1,111.28","1,073.06","1,102.87","1,081.47"
 老夯,2019.06.05,"1,087.82","1,106.85","1,068.79","1,098.48","1,077.16"
 老夯,2019.06.04,"1,096.19","1,115.37","1,077.01","1,106.93","1,085.45"
 老夯,2019.06.03,"1,091.82","1,110.92","1,072.72","1,102.51","1,081.13"
 老夯,2019.05.31,"1,095.58","1,114.75","1,076.41","1,106.31","1,084.85"
 老夯,2019.05.30,"1,085.95","1,104.95","1,066.95","1,096.59","1,075.31"
 老夯,2019.05.29,"1,091.91","1,111.01","1,072.81","1,102.61","1,081.21"
 老夯,2019.05.28,"1,087.34","1,106.36","1,068.32","1,097.99","1,076.69"
 老夯,2019.05.27,"1,082.99","1,101.94","1,064.04","1,093.60","1,072.38"
 老夯,2019.05.24,"1,083.10","1,102.05","1,064.15","1,093.71","1,072.49"
 老夯,2019.05.23,"1,082.64","1,101.58","1,063.70","1,093.24","1,072.04"
 老夯,2019.05.22,"1,077.17","1,096.02","1,058.32","1,087.72","1,066.62"
 老夯,2019.05.21,"1,083.46","1,102.42","1,064.50","1,094.07","1,072.85"
 老夯,2019.05.20,"1,086.76","1,105.77","1,067.75","1,097.41","1,076.11"
 老夯,2019.05.17,"1,090.44","1,109.52","1,071.36","1,101.12","1,079.76"
 老夯,2019.05.16,"1,085.42","1,104.41","1,066.43","1,096.05","1,074.79"
 老夯,2019.05.15,"1,088.61","1,107.66","1,069.56","1,099.27","1,077.95"
 老夯,2019.05.14,"1,082.65","1,101.59","1,063.71","1,093.25","1,072.05"
 老夯,2019.05.13,"1,082.79","1,101.73","1,063.85","1,093.40","1,072.18"
 老夯,2019.05.10,"1,073.10","1,091.87","1,054.33","1,083.61","1,062.59"
 老夯,2019.05.09,"1,075.93","1,094.75","1,057.11","1,086.47","1,065.39"
 老夯,2019.05.08,"1,065.86","1,084.51","1,047.21","1,076.30","1,055.42"
 老夯,2019.05.07,"1,057.01","1,075.50","1,038.52","1,067.36","1,046.66"
 老夯,2019.05.03,"1,049.37","1,067.73","1,031.01","1,059.65","1,039.09"
 老夯,2019.05.02,"1,044.16","1,062.43","1,025.89","1,054.39","1,033.93"
 老夯,2019.04.30,"1,048.38","1,066.72","1,030.04","1,058.65","1,038.11"
 老夯,2019.04.29,"1,038.62","1,056.79","1,020.45","1,048.79","1,028.45"
 老夯,2019.04.26,"1,038.88","1,057.06","1,020.70","1,049.06","1,028.70"
 老夯,2019.04.25,"1,039.92","1,058.11","1,021.73","1,050.11","1,029.73"
 老夯,2019.04.24,"1,028.92","1,046.92","1,010.92","1,039.00","1,018.84"
 老夯,2019.04.23,"1,021.32","1,039.19","1,003.45","1,031.32","1,011.32"
 老夯,2019.04.22,"1,019.88","1,037.72","1,002.04","1,029.87","1,009.89"
 老夯,2019.04.19,"1,015.46","1,033.23",997.69,"1,025.41","1,005.51"
 老夯,2019.04.18,"1,016.75","1,034.54",998.96,"1,026.71","1,006.79"
 老夯,2019.04.17,"1,011.83","1,029.53",994.13,"1,021.74","1,001.92"
 老夯,2019.04.16,"1,015.46","1,033.23",997.69,"1,025.41","1,005.51"
 老夯,2019.04.15,"1,012.51","1,030.22",994.80,"1,022.43","1,002.59"
 老夯,2019.04.12,"1,015.63","1,033.40",997.86,"1,025.58","1,005.68"
 老夯,2019.04.11,"1,026.41","1,044.37","1,008.45","1,036.46","1,016.36"
 老夯,2019.04.10,"1,023.60","1,041.51","1,005.69","1,033.63","1,013.57"
 老夯,2019.04.09,"1,024.85","1,042.78","1,006.92","1,034.89","1,014.81"
 老夯,2019.04.08,"1,027.32","1,045.29","1,009.35","1,037.38","1,017.26"
 老夯,2019.04.05,"1,018.57","1,036.39","1,000.75","1,028.55","1,008.59"
 老夯,2019.04.04,"1,020.69","1,038.55","1,002.83","1,030.69","1,010.69"
 老夯,2019.04.03,"1,017.63","1,035.43",999.83,"1,027.60","1,007.66"
 老夯,2019.04.02,"1,020.88","1,038.74","1,003.02","1,030.88","1,010.88"
 老夯,2019.04.01,"1,022.75","1,040.64","1,004.86","1,032.77","1,012.73"
 老夯,2019.03.29,"1,026.40","1,044.36","1,008.44","1,036.45","1,016.35"
 老夯,2019.03.28,"1,031.14","1,049.18","1,013.10","1,041.24","1,021.04"
 老夯,2019.03.27,"1,030.40","1,048.43","1,012.37","1,040.49","1,020.31"
 老夯,2019.03.26,"1,027.41","1,045.38","1,009.44","1,037.47","1,017.35"
 老夯,2019.03.25,"1,029.04","1,047.04","1,011.04","1,039.12","1,018.96"
 老夯,2019.03.22,"1,026.66","1,044.62","1,008.70","1,036.72","1,016.60"
 老夯,2019.03.21,"1,020.75","1,038.61","1,002.89","1,030.75","1,010.75"
 老夯,2019.03.20,"1,013.86","1,031.60",996.12,"1,023.79","1,003.93"
 老夯,2019.03.19,"1,016.59","1,034.38",998.80,"1,026.55","1,006.63"
 老夯,2019.03.18,"1,016.77","1,034.56",998.98,"1,026.73","1,006.81"
 老夯,2019.03.15,"1,017.05","1,034.84",999.26,"1,027.01","1,007.09"
 老夯,2019.03.14,"1,017.88","1,035.69","1,000.07","1,027.85","1,007.91"
 老夯,2019.03.13,"1,017.20","1,035.00",999.40,"1,027.16","1,007.24"
 老夯,2019.03.12,"1,015.76","1,033.53",997.99,"1,025.71","1,005.81"
 老夯,2019.03.11,"1,019.73","1,037.57","1,001.89","1,029.72","1,009.74"
 老夯,2019.03.08,"1,022.76","1,040.65","1,004.87","1,032.78","1,012.74"
 老夯,2019.03.07,"1,011.60","1,029.30",993.90,"1,021.51","1,001.69"
 老夯,2019.03.06,"1,009.16","1,026.82",991.50,"1,019.04",999.28
 老夯,2019.03.05,"1,006.21","1,023.81",988.61,"1,016.07",996.35
 老夯,2019.03.04,"1,006.74","1,024.35",989.13,"1,016.60",996.88
 老夯,2019.02.28,"1,014.62","1,032.37",996.87,"1,024.56","1,004.68"
 老夯,2019.02.27,"1,012.35","1,030.06",994.64,"1,022.27","1,002.43"
 老夯,2019.02.26,"1,008.93","1,026.58",991.28,"1,018.81",999.05
 老夯,2019.02.25,"1,011.47","1,029.17",993.77,"1,021.38","1,001.56"
 老夯,2019.02.22,"1,014.84","1,032.59",997.09,"1,024.78","1,004.90"
 老夯,2019.02.21,"1,017.12","1,034.91",999.33,"1,027.08","1,007.16"
 老夯,2019.02.20,"1,014.49","1,032.24",996.74,"1,024.43","1,004.55"
 老夯,2019.02.19,"1,018.64","1,036.46","1,000.82","1,028.62","1,008.66"
 老夯,2019.02.18,"1,018.59","1,036.41","1,000.77","1,028.57","1,008.61"
 老夯,2019.02.15,"1,022.03","1,039.91","1,004.15","1,032.04","1,012.02"
 老夯,2019.02.14,"1,014.90","1,032.66",997.14,"1,024.84","1,004.96"
 老夯,2019.02.13,"1,014.13","1,031.87",996.39,"1,024.06","1,004.20"
 老夯,2019.02.12,"1,019.15","1,036.98","1,001.32","1,029.13","1,009.17"
 老夯,2019.02.11,"1,021.23","1,039.10","1,003.36","1,031.23","1,011.23"
 老夯,2019.02.08,"1,024.05","1,041.97","1,006.13","1,034.08","1,014.02"
 老夯,2019.02.07,"1,026.95","1,044.92","1,008.98","1,037.01","1,016.89"
 老夯,2019.02.01,"1,027.45","1,045.43","1,009.47","1,037.51","1,017.39"
 老夯,2019.01.31,"1,024.34","1,042.26","1,006.42","1,034.37","1,014.31"
 老夯,2019.01.30,"1,022.07","1,039.95","1,004.19","1,032.08","1,012.06"
 老夯,2019.01.29,"1,022.24","1,040.12","1,004.36","1,032.25","1,012.23"
 老夯,2019.01.28,"1,022.06","1,039.94","1,004.18","1,032.07","1,012.05"
 老夯,2019.01.25,"1,020.25","1,038.10","1,002.40","1,030.24","1,010.26"
 老夯,2019.01.24,"1,029.47","1,047.48","1,011.46","1,039.55","1,019.39"
 老夯,2019.01.23,"1,029.18","1,047.19","1,011.17","1,039.26","1,019.10"
 老夯,2019.01.22,"1,034.50","1,052.60","1,016.40","1,044.63","1,024.37"
 老夯,2019.01.21,"1,031.15","1,049.19","1,013.11","1,041.25","1,021.05"
 老夯,2019.01.18,"1,026.24","1,044.19","1,008.29","1,036.29","1,016.19"
 老夯,2019.01.17,"1,033.71","1,051.79","1,015.63","1,043.84","1,023.58"
 老夯,2019.01.16,"1,031.57","1,049.62","1,013.52","1,041.67","1,021.47"
 老夯,2019.01.15,"1,036.37","1,054.50","1,018.24","1,046.52","1,026.22"
 老夯,2019.01.14,"1,039.27","1,057.45","1,021.09","1,049.45","1,029.09"
 老夯,2019.01.11,"1,030.14","1,048.16","1,012.12","1,040.23","1,020.05"
 老夯,2019.01.10,"1,035.10","1,053.21","1,016.99","1,045.24","1,024.96"
 老夯,2019.01.09,"1,029.98","1,048.00","1,011.96","1,040.07","1,019.89"
 老夯,2019.01.08,"1,035.74","1,053.86","1,017.62","1,045.89","1,025.59"
 老夯,2019.01.07,"1,034.21","1,052.30","1,016.12","1,044.34","1,024.08"
 老夯,2019.01.04,"1,040.79","1,059.00","1,022.58","1,050.98","1,030.60"
 老夯,2019.01.03,"1,047.23","1,065.55","1,028.91","1,057.49","1,036.97"
 老夯,2019.01.02,"1,028.50","1,046.49","1,010.51","1,038.57","1,018.43"
 老夯,2018.12.31,"1,015.70","1,033.47",997.93,"1,025.65","1,005.75"
 老夯,2018.12.28,"1,012.37","1,030.08",994.66,"1,022.29","1,002.45"
 老夯,2018.12.27,"1,012.50","1,030.21",994.79,"1,022.42","1,002.58"
 老夯,2018.12.26,"1,017.30","1,035.10",999.50,"1,027.26","1,007.34"
 老夯,2018.12.24,"1,014.64","1,032.39",996.89,"1,024.58","1,004.70"
 老夯,2018.12.21,"1,010.92","1,028.61",993.23,"1,020.82","1,001.02"
 老夯,2018.12.20,"1,004.61","1,022.19",987.03,"1,014.45",994.77
 老夯,2018.12.19,"1,002.80","1,020.34",985.26,"1,012.62",992.98
 老夯,2018.12.18,"1,005.03","1,022.61",987.45,"1,014.87",995.19
 老夯,2018.12.17,998.98,"1,016.46",981.50,"1,008.77",989.19
 老夯,2018.12.14,998.99,"1,016.47",981.51,"1,008.78",989.20
 老夯,2018.12.13,991.32,"1,008.66",973.98,"1,001.03",981.61
 老夯,2018.12.12,995.55,"1,012.97",978.13,"1,005.30",985.80
 老夯,2018.12.11,998.98,"1,016.46",981.50,"1,008.77",989.19
 老夯,2018.12.10,"1,000.67","1,018.18",983.16,"1,010.47",990.87
 老夯,2018.12.07,994.82,"1,012.22",977.42,"1,004.56",985.08
 老夯,2018.12.06,994.19,"1,011.58",976.80,"1,003.93",984.45
 老夯,2018.12.05,985.57,"1,002.81",968.33,995.22,975.92
 老夯,2018.12.04,981.07,998.23,963.91,990.68,971.46
 老夯,2018.12.03,979.88,997.02,962.74,989.48,970.28
 老夯,2018.11.30,988.29,"1,005.58",971.00,997.97,978.61
 老夯,2018.11.29,989.19,"1,006.50",971.88,998.88,979.50
 老夯,2018.11.28,991.61,"1,008.96",974.26,"1,001.32",981.90
 老夯,2018.11.27,994.59,"1,011.99",977.19,"1,004.33",984.85
 老夯,2018.11.26,997.31,"1,014.76",979.86,"1,007.08",987.54
 老夯,2018.11.23,"1,003.72","1,021.28",986.16,"1,013.55",993.89
 老夯,2018.11.22,"1,000.75","1,018.26",983.24,"1,010.55",990.95
 老夯,2018.11.21,999.25,"1,016.73",981.77,"1,009.04",989.46
 老夯,2018.11.20,"1,004.50","1,022.07",986.93,"1,014.34",994.66
 老夯,2018.11.19,999.34,"1,016.82",981.86,"1,009.13",989.55
 老夯,2018.11.16,"1,000.04","1,017.54",982.54,"1,009.84",990.24
 老夯,2018.11.15,997.22,"1,014.67",979.77,"1,006.99",987.45
 老夯,2018.11.14,994.91,"1,012.32",977.50,"1,004.66",985.16
 老夯,2018.11.13,995.22,"1,012.63",977.81,"1,004.97",985.47
 老夯,2018.11.12,998.99,"1,016.47",981.51,"1,008.78",989.20
 老夯,2018.11.09,991.44,"1,008.79",974.09,"1,001.15",981.73
 老夯,2018.11.08,982.28,999.46,965.10,991.90,972.66
 老夯,2018.11.07,990.37,"1,007.70",973.04,"1,000.07",980.67
 老夯,2018.11.06,993.59,"1,010.97",976.21,"1,003.32",983.86
 老夯,2018.11.05,992.98,"1,010.35",975.61,"1,002.71",983.25
 老夯,2018.11.02,989.51,"1,006.82",972.20,999.20,979.82
 老夯,2018.11.01,"1,004.21","1,021.78",986.64,"1,014.05",994.37
 老夯,2018.10.31,"1,008.18","1,025.82",990.54,"1,018.06",998.30
 老夯,2018.10.30,"1,008.94","1,026.59",991.29,"1,018.82",999.06
 老夯,2018.10.29,"1,016.60","1,034.39",998.81,"1,026.56","1,006.64"
 老夯,2018.10.26,"1,018.86","1,036.69","1,001.03","1,028.84","1,008.88"
 老夯,2018.10.25,"1,013.04","1,030.76",995.32,"1,022.96","1,003.12"
 老夯,2018.10.24,"1,006.52","1,024.13",988.91,"1,016.38",996.66
 老夯,2018.10.23,"1,014.09","1,031.83",996.35,"1,024.02","1,004.16"
 老夯,2018.10.22,"1,004.21","1,021.78",986.64,"1,014.05",994.37
 老夯,2018.10.19,"1,007.16","1,024.78",989.54,"1,017.03",997.29
 老夯,2018.10.18,"1,009.38","1,027.04",991.72,"1,019.27",999.49
 老夯,2018.10.17,"1,003.96","1,021.52",986.40,"1,013.79",994.13
 老夯,2018.10.16,"1,002.54","1,020.08",985.00,"1,012.36",992.72
 老夯,2018.10.15,"1,013.14","1,030.86",995.42,"1,023.06","1,003.22"
 老夯,2018.10.12,"1,008.99","1,026.64",991.34,"1,018.87",999.11
 老夯,2018.10.11,"1,017.33","1,035.13",999.53,"1,027.29","1,007.37"
 老夯,2018.10.10,"1,003.80","1,021.36",986.24,"1,013.63",993.97
 老夯,2018.10.08,"1,004.37","1,021.94",986.80,"1,014.21",994.53
 老夯,2018.10.05,993.63,"1,011.01",976.25,"1,003.36",983.90
 老夯,2018.10.04,990.31,"1,007.64",972.98,"1,000.01",980.61
 老夯,2018.10.02,984.18,"1,001.40",966.96,993.82,974.54
 老夯,2018.10.01,975.68,992.75,958.61,985.24,966.12
 老夯,2018.09.28,979.89,997.03,962.75,989.49,970.29
 老夯,2018.09.27,984.38,"1,001.60",967.16,994.02,974.74
 老夯,2018.09.21,990.82,"1,008.15",973.49,"1,000.53",981.11
 老夯,2018.09.20,997.86,"1,015.32",980.40,"1,007.63",988.09
 老夯,2018.09.19,999.24,"1,016.72",981.76,"1,009.03",989.45
 老夯,2018.09.18,"1,002.18","1,019.71",984.65,"1,012.00",992.36
 老夯,2018.09.17,"1,005.49","1,023.08",987.90,"1,015.34",995.64
 老夯,2018.09.14,999.29,"1,016.77",981.81,"1,009.08",989.50
 老夯,2018.09.13,"1,007.22","1,024.84",989.60,"1,017.09",997.35
 老夯,2018.09.12,"1,014.25","1,031.99",996.51,"1,024.18","1,004.32"
 老夯,2018.09.11,"1,013.43","1,031.16",995.70,"1,023.36","1,003.50"
 老夯,2018.09.10,"1,016.52","1,034.30",998.74,"1,026.48","1,006.56"
 老夯,2018.09.07,"1,012.29","1,030.00",994.58,"1,022.21","1,002.37"
 老夯,2018.09.06,"1,009.04","1,026.69",991.39,"1,018.92",999.16
 老夯,2018.09.05,"1,007.76","1,025.39",990.13,"1,017.63",997.89
 老夯,2018.09.04,"1,004.45","1,022.02",986.88,"1,014.29",994.61
 老夯,2018.09.03,"1,001.48","1,019.00",983.96,"1,011.29",991.67
 老夯,2018.08.31,"1,008.80","1,026.45",991.15,"1,018.68",998.92
 老夯,2018.08.30,997.13,"1,014.57",979.69,"1,006.90",987.36
 老夯,2018.08.29,"1,001.21","1,018.73",983.69,"1,011.02",991.40
 老夯,2018.08.28,996.98,"1,014.42",979.54,"1,006.75",987.21
 老夯,2018.08.27,"1,003.42","1,020.97",985.87,"1,013.25",993.59
 老夯,2018.08.24,"1,003.64","1,021.20",986.08,"1,013.47",993.81
 老夯,2018.08.23,"1,012.54","1,030.25",994.83,"1,022.46","1,002.62"
 老夯,2018.08.22,"1,014.74","1,032.49",996.99,"1,024.68","1,004.80"
 老夯,2018.08.21,"1,013.91","1,031.65",996.17,"1,023.84","1,003.98"
 老夯,2018.08.20,"1,015.98","1,033.75",998.21,"1,025.93","1,006.03"
 老夯,2018.08.17,"1,019.02","1,036.85","1,001.19","1,029.00","1,009.04"
 老夯,2018.08.16,"1,020.47","1,038.32","1,002.62","1,030.47","1,010.47"
 老夯,2018.08.14,"1,018.94","1,036.77","1,001.11","1,028.92","1,008.96"
 老夯,2018.08.13,"1,024.88","1,042.81","1,006.95","1,034.92","1,014.84"
 老夯,2018.08.10,"1,016.97","1,034.76",999.18,"1,026.93","1,007.01"
 老夯,2018.08.09,"1,007.70","1,025.33",990.07,"1,017.57",997.83
 老夯,2018.08.08,"1,008.77","1,026.42",991.12,"1,018.65",998.89
 老夯,2018.08.07,"1,009.64","1,027.30",991.98,"1,019.53",999.75
 老夯,2018.08.06,"1,010.00","1,027.67",992.33,"1,019.89","1,000.11"
 老夯,2018.08.03,"1,011.26","1,028.95",993.57,"1,021.17","1,001.35"
 老夯,2018.08.02,"1,013.78","1,031.52",996.04,"1,023.71","1,003.85"
 老夯,2018.08.01,"1,000.58","1,018.09",983.07,"1,010.38",990.78
 老夯,2018.07.31,"1,003.68","1,021.24",986.12,"1,013.51",993.85
 老夯,2018.07.30,"1,006.44","1,024.05",988.83,"1,016.30",996.58
 老夯,2018.07.27,"1,007.62","1,025.25",989.99,"1,017.49",997.75
 老夯,2018.07.26,"1,010.96","1,028.65",993.27,"1,020.86","1,001.06"
 老夯,2018.07.25,"1,012.83","1,030.55",995.11,"1,022.75","1,002.91"
 老夯,2018.07.24,"1,018.48","1,036.30","1,000.66","1,028.46","1,008.50"
 老夯,2018.07.23,"1,019.95","1,037.79","1,002.11","1,029.94","1,009.96"
